datetime,open,high,low,close,tick_volume,real_volume,spread
2020.01.02 00:00:00,1518.130000,1521.220000,1517.220000,1519.400000,30037,0,0
2020.01.02 04:00:00,1519.410000,1521.200000,1518.440000,1520.300000,24821,0,0
2020.01.02 08:00:00,1520.290000,1521.450000,1518.480000,1520.710000,57223,0,0
2020.01.02 12:00:00,1520.720000,1529.070000,1519.710000,1528.110000,64144,0,0
2020.01.02 16:00:00,1528.100000,1531.390000,1522.810000,1525.290000,134917,0,0
2020.01.02 20:00:00,1525.280000,1529.070000,1524.930000,1529.070000,39084,0,0
2020.01.03 00:00:00,1528.590000,1535.830000,1527.980000,1534.990000,32938,0,0
2020.01.03 04:00:00,1534.980000,1543.880000,1532.660000,1541.470000,106655,0,0
2020.01.03 08:00:00,1541.470000,1550.450000,1540.170000,1546.890000,103439,0,0
2020.01.03 12:00:00,1546.890000,1551.560000,1540.940000,1546.320000,120333,0,0
2020.01.03 16:00:00,1546.340000,1551.100000,1544.130000,1548.840000,161564,0,0
2020.01.03 20:00:00,1548.810000,1553.560000,1546.250000,1551.870000,76684,0,0
2020.01.06 00:00:00,1559.760000,1587.810000,1559.580000,1577.810000,138214,0,0
2020.01.06 04:00:00,1577.820000,1579.540000,1573.510000,1574.970000,60587,0,0
2020.01.06 08:00:00,1574.970000,1578.050000,1570.220000,1577.280000,125665,0,0
2020.01.06 12:00:00,1577.280000,1579.450000,1571.460000,1574.300000,103841,0,0
2020.01.06 16:00:00,1574.310000,1576.680000,1560.810000,1564.530000,226454,0,0
2020.01.06 20:00:00,1564.540000,1568.580000,1563.010000,1565.640000,68906,0,0
2020.01.07 00:00:00,1565.300000,1565.780000,1556.580000,1557.900000,51065,0,0
2020.01.07 04:00:00,1557.900000,1563.020000,1555.330000,1562.480000,58380,0,0
2020.01.07 08:00:00,1562.520000,1570.880000,1562.370000,1566.220000,139759,0,0
2020.01.07 12:00:00,1566.210000,1569.600000,1563.900000,1568.170000,107141,0,0
2020.01.07 16:00:00,1568.170000,1573.180000,1565.610000,1571.890000,201400,0,0
2020.01.07 20:00:00,1571.890000,1577.330000,1569.600000,1574.000000,66888,0,0
2020.01.08 00:00:00,1576.400000,1611.390000,1573.780000,1593.440000,263178,0,0
2020.01.08 04:00:00,1593.480000,1595.380000,1583.680000,1594.470000,191513,0,0
2020.01.08 08:00:00,1594.470000,1595.170000,1579.260000,1583.710000,155527,0,0
2020.01.08 12:00:00,1583.710000,1584.830000,1568.120000,1576.770000,165641,0,0
2020.01.08 16:00:00,1576.770000,1578.370000,1552.690000,1561.970000,291226,0,0
2020.01.08 20:00:00,1561.950000,1562.310000,1552.240000,1556.230000,105139,0,0
2020.01.09 00:00:00,1556.380000,1561.360000,1553.840000,1559.690000,57124,0,0
2020.01.09 04:00:00,1559.700000,1560.820000,1555.080000,1555.310000,52798,0,0
2020.01.09 08:00:00,1555.310000,1555.940000,1540.210000,1546.350000,143868,0,0
2020.01.09 12:00:00,1546.350000,1556.610000,1545.580000,1549.860000,114538,0,0
2020.01.09 16:00:00,1549.850000,1552.680000,1544.770000,1549.270000,172120,0,0
2020.01.09 20:00:00,1549.230000,1555.130000,1549.230000,1552.180000,71783,0,0
2020.01.10 00:00:00,1551.200000,1553.870000,1547.560000,1548.020000,38292,0,0
2020.01.10 04:00:00,1547.980000,1549.350000,1545.740000,1548.380000,32406,0,0
2020.01.10 08:00:00,1548.360000,1552.490000,1546.220000,1548.320000,64006,0,0
2020.01.10 12:00:00,1548.310000,1556.630000,1546.870000,1548.720000,107741,0,0
2020.01.10 16:00:00,1548.760000,1561.060000,1547.790000,1559.460000,181505,0,0
2020.01.10 20:00:00,1559.430000,1563.140000,1557.860000,1562.100000,48717,0,0
2020.01.13 00:00:00,1561.880000,1561.880000,1554.280000,1556.780000,36055,0,0
2020.01.13 04:00:00,1556.790000,1557.580000,1554.980000,1555.170000,28030,0,0
2020.01.13 08:00:00,1555.170000,1555.500000,1546.490000,1547.930000,69885,0,0
2020.01.13 12:00:00,1547.910000,1556.170000,1547.860000,1554.730000,69805,0,0
2020.01.13 16:00:00,1554.730000,1555.360000,1548.680000,1549.760000,138403,0,0
2020.01.13 20:00:00,1549.770000,1550.540000,1547.590000,1547.810000,35868,0,0
2020.01.14 00:00:00,1547.440000,1548.900000,1535.950000,1537.650000,64414,0,0
2020.01.14 04:00:00,1537.650000,1540.570000,1536.160000,1537.970000,46467,0,0
2020.01.14 08:00:00,1537.990000,1545.940000,1536.360000,1544.090000,76041,0,0
2020.01.14 12:00:00,1544.070000,1546.750000,1542.060000,1544.170000,92702,0,0
2020.01.14 16:00:00,1544.170000,1547.050000,1541.020000,1543.560000,133698,0,0
2020.01.14 20:00:00,1543.570000,1548.900000,1542.930000,1546.320000,92441,0,0
2020.01.15 00:00:00,1546.290000,1550.090000,1545.950000,1547.390000,37685,0,0
2020.01.15 04:00:00,1547.400000,1553.390000,1547.220000,1553.240000,43889,0,0
2020.01.15 08:00:00,1553.240000,1554.280000,1550.310000,1553.240000,60386,0,0
2020.01.15 12:00:00,1553.230000,1554.860000,1546.960000,1554.770000,77565,0,0
2020.01.15 16:00:00,1554.770000,1557.050000,1548.760000,1554.020000,151088,0,0
2020.01.15 20:00:00,1554.020000,1558.190000,1553.050000,1556.120000,69949,0,0
2020.01.16 00:00:00,1555.110000,1558.100000,1554.940000,1556.450000,29842,0,0
2020.01.16 04:00:00,1556.450000,1557.160000,1551.500000,1551.730000,30617,0,0
2020.01.16 08:00:00,1551.720000,1555.710000,1551.630000,1554.850000,55538,0,0
2020.01.16 12:00:00,1554.840000,1557.500000,1552.510000,1554.310000,69589,0,0
2020.01.16 16:00:00,1554.310000,1555.580000,1548.030000,1551.550000,142528,0,0
2020.01.16 20:00:00,1551.530000,1554.160000,1549.410000,1552.390000,36044,0,0
2020.01.17 00:00:00,1552.520000,1553.600000,1549.420000,1553.140000,29205,0,0
2020.01.17 04:00:00,1553.130000,1556.980000,1551.970000,1555.640000,33821,0,0
2020.01.17 08:00:00,1555.650000,1557.060000,1554.100000,1555.510000,45728,0,0
2020.01.17 12:00:00,1555.490000,1560.770000,1554.290000,1555.410000,75568,0,0
2020.01.17 16:00:00,1555.430000,1560.200000,1554.090000,1559.800000,125987,0,0
2020.01.17 20:00:00,1559.800000,1561.260000,1556.310000,1557.300000,43927,0,0
2020.01.20 00:00:00,1557.810000,1559.100000,1556.360000,1557.660000,26613,0,0
2020.01.20 04:00:00,1557.650000,1562.280000,1556.950000,1561.900000,25508,0,0
2020.01.20 08:00:00,1561.880000,1562.780000,1559.300000,1560.480000,33951,0,0
2020.01.20 12:00:00,1560.470000,1560.990000,1558.330000,1560.410000,29712,0,0
2020.01.20 16:00:00,1560.380000,1561.230000,1559.350000,1560.650000,28273,0,0
2020.01.20 20:00:00,1560.560000,1560.560000,1559.800000,1559.800000,4,0,0
2020.01.21 00:00:00,1560.860000,1567.940000,1559.910000,1566.660000,45803,0,0
2020.01.21 04:00:00,1566.660000,1568.630000,1564.580000,1565.710000,49894,0,0
2020.01.21 08:00:00,1565.710000,1567.250000,1552.650000,1555.910000,97007,0,0
2020.01.21 12:00:00,1555.850000,1557.860000,1550.810000,1553.330000,93716,0,0
2020.01.21 16:00:00,1553.320000,1558.790000,1546.330000,1557.130000,143276,0,0
2020.01.21 20:00:00,1557.150000,1560.020000,1554.400000,1558.100000,66353,0,0
2020.01.22 00:00:00,1558.180000,1559.160000,1553.060000,1554.720000,36811,0,0
2020.01.22 04:00:00,1554.700000,1554.770000,1550.170000,1550.970000,46086,0,0
2020.01.22 08:00:00,1550.970000,1558.040000,1550.620000,1557.090000,50842,0,0
2020.01.22 12:00:00,1557.090000,1559.320000,1554.580000,1556.230000,64648,0,0
2020.01.22 16:00:00,1556.180000,1559.060000,1554.890000,1557.780000,115376,0,0
2020.01.22 20:00:00,1557.770000,1559.130000,1556.350000,1558.810000,41117,0,0
2020.01.23 00:00:00,1558.580000,1563.780000,1557.660000,1559.970000,51608,0,0
2020.01.23 04:00:00,1559.980000,1560.920000,1555.810000,1557.920000,48111,0,0
2020.01.23 08:00:00,1557.930000,1558.180000,1553.050000,1554.270000,72037,0,0
2020.01.23 12:00:00,1554.270000,1557.580000,1551.910000,1556.860000,67630,0,0
2020.01.23 16:00:00,1556.860000,1567.880000,1554.600000,1567.310000,188115,0,0
2020.01.23 20:00:00,1567.310000,1567.970000,1560.320000,1562.660000,73182,0,0
2020.01.24 00:00:00,1562.500000,1563.240000,1559.570000,1561.890000,26907,0,0
2020.01.24 04:00:00,1561.920000,1562.300000,1559.350000,1560.550000,19488,0,0
2020.01.24 08:00:00,1560.530000,1561.480000,1557.590000,1561.240000,51299,0,0
2020.01.24 12:00:00,1561.240000,1562.980000,1556.530000,1561.420000,64653,0,0
2020.01.24 16:00:00,1561.430000,1575.910000,1559.720000,1571.670000,239767,0,0
2020.01.24 20:00:00,1571.670000,1575.810000,1569.570000,1571.240000,139713,0,0
2020.01.27 00:00:00,1581.210000,1588.550000,1577.310000,1581.130000,83937,0,0
2020.01.27 04:00:00,1581.130000,1583.180000,1578.010000,1580.590000,41352,0,0
2020.01.27 08:00:00,1580.590000,1583.620000,1575.880000,1582.740000,97988,0,0
2020.01.27 12:00:00,1582.760000,1586.320000,1580.270000,1581.420000,125294,0,0
2020.01.27 16:00:00,1581.420000,1586.030000,1578.110000,1580.140000,237604,0,0
2020.01.27 20:00:00,1580.130000,1583.380000,1577.070000,1581.830000,79786,0,0
2020.01.28 00:00:00,1581.220000,1583.080000,1580.120000,1580.910000,31876,0,0
2020.01.28 04:00:00,1580.920000,1582.240000,1578.370000,1579.180000,33470,0,0
2020.01.28 08:00:00,1579.200000,1582.330000,1576.880000,1579.170000,89523,0,0
2020.01.28 12:00:00,1579.180000,1580.730000,1571.650000,1574.980000,108683,0,0
2020.01.28 16:00:00,1574.960000,1578.020000,1567.100000,1569.850000,184420,0,0
2020.01.28 20:00:00,1569.850000,1571.800000,1565.530000,1567.380000,59871,0,0
2020.01.29 00:00:00,1566.380000,1570.030000,1563.490000,1565.860000,38549,0,0
2020.01.29 04:00:00,1565.860000,1567.180000,1563.430000,1567.080000,29717,0,0
2020.01.29 08:00:00,1567.070000,1571.700000,1566.110000,1570.790000,54613,0,0
2020.01.29 12:00:00,1570.790000,1572.510000,1569.190000,1569.810000,66587,0,0
